account number,ward,license number,legal name,address,zip code
409989,14,2738650,HZ OPS HOLDINGS INC,4431 S ARCHER AVE,60632
274560,2,2684427,"DESIGN WITHIN REACH, INC",755 W NORTH AVE,60610
27886,26,2064278,PUERTO RICAN CULTURAL CENTER,2703 W DIVISION ST,60622
394646,3,2757564,"ALBERGO HOULIHAN CAVALZANI MECHANICAL, INC.",1601 S INDIANA AVE  503,60616
404079,15,2689745,"KOMBUCHADE, LLC",1400 W 46TH ST 2 210,60609
270228,1,1445617,ELECTRONICA & DISCOTECA JALISCO INC.,1933 W CHICAGO AVE,60622
470888,12,2757194,Veronica Castro Alba,"4100 S ASHLAND AVE  963, 964",60609
63588,1,26546,ELITE CAR WASH INC,823 N WESTERN AVE  1ST,60622
309145,27,1743600,"CARDENAS MARKETING NETWORK,INC.",1459 W HUBBARD ST,60642
411099,30,2496012,NEW BELMONT AUTO ENTERPRISES INC.,4110-4116 W BELMONT AVE 1ST,60641
21775,12,2757609,ALBERTO HINOJOSA,4100 S ASHLAND AVE 1 349,60609
250608,39,2206042,MARY PRITIKIN,6223 N MCCLELLAN AVE,60646
376582,41,2196386,"ROBE, INC.",6150 N NORTHWEST HWY 1ST,60631
432557,5,2757974,VARIA LLC,1402 E 54TH ST,60615
219566,1,1447605,"LOCHI, INC.",1800 W DIVISION ST,60622
330472,44,2198328,URBAN OUTFITTERS WEST LLC,3447 N SOUTHPORT AVE 1ST,60657
41162,2,59700,"C.G. FLOOR FINISHES & PAINT SUPPLIES, LTD",1101 N ASHLAND AVE 1ST,60622
469285,2,2745090,"Uproar Hospitality, LLC",1252 N WELLS ST 1-2,60610
252260,27,1335885,"D'AGOSTINO'S PIZZERIA II, INC.",752 N OGDEN AVE,60642
471522,12,2758073,Maria Torres,4100 S ASHLAND AVE  333,60609
85832,27,2658945,"J AND L FOOD SERVICES, INCORPORATED",1639 W WALNUT ST 1-2,60612
252260,27,1305825,"D'AGOSTINO'S PIZZERIA II, INC.",752 N OGDEN AVE,60642
21691,45,71767,PAPA JOE'S PIZZA INC,5750 N MILWAUKEE AVE,60646
471262,12,2757730,GUILLERMO GARCIA,4100 S ASHLAND AVE,60609
357934,42,2786050,"DSML EXECUTIVE SEARCH, INC",77 W WACKER DR 45 4500,60601
471081,11,2757439,TK MEDIA LLC,3622 S MORGAN ST  10,60609
394339,33,2363224,DELPHI CONSULTING SERVICES LLC,3311 W IRVING PARK RD 1ST,60618
420161,42,2631726,"COFFEE & TEA BAR HOSPITALITY, LLC",350 N ORLEANS ST 2,60654
377019,27,2220897,CASA SANCHEZ Y ASOCIADOS LLC,1248 W CHICAGO AVE 1,60642
432444,43,2631367,HAIR STUDIO 5 LLC,2648 N LINCOLN AVE 1ST,60614
204401,45,1047017,ALBANA KUGO,5627 N CENTRAL AVE 2 1,60646
376540,38,2749410,"Q-uriosity Creative, Inc.",4422 N MOBILE AVE 1,60630
29602,27,2363238,REMCORP INC,948 W ERIE ST,60642
25419,2,6564,AUGUSTA ENTERPRISES INC,1935 W THOMAS ST,60622
271911,27,2608758,IPSA CORPORATION,1166 W GRAND AVE 1S,60642
55570,2,43626,DON IL SONG,1221 N MILWAUKEE AVE 1ST,60622
469043,27,2744753,"BIAN CHICAGO, LLC",600 W CHICAGO AVE LL-1,60654
14637,39,2204341,PETERSON PARK HEALTH CARE CENTER,6141 N PULASKI RD,60646
471359,12,2757838,ROSA OCAMPO & PROCESO OCAMPO,"4100 S ASHLAND AVE  231,232,71",60609
296105,27,1622996,SHASHI FOOD INC.,780 N MILWAUKEE AVE,60642
373110,3,2158411,"YE LI FOOD BOX, INC.",4310 S SHIELDS AVE 2ND,60609
426901,6,2594759,75TH WHOLESALE MATTRESS INC.,122 E 75TH ST 1ST,60619
394675,20,2786125,CONVECTION SYSTEMS LLC,5722 S WABASH AVE  BSMT,60637
309290,26,1765734,MM BUSINESS ENTERPRISE INC.,2805 W DIVISION ST,60622
33343,1,37239,HANKEWYCH & ASSOCIATES INC,941 N WESTERN AVE 1ST,60622
315336,1,1804339,SAI KRIPA IN CHICAGO INC.,1366 W OHIO ST 1,60642
430312,4,2627242,JERALD MUCH,1130 E 47TH ST,60653
408589,1,2574572,"THE JOINERY STUDIOS, LLC",2533-2537 W HOMER ST 1,60647
432502,32,2631446,"XIANHE, LLC",2104 W BELMONT AVE 1ST,60618
49913,30,2205083,"HOMEWISE REMODELERS, INC.",2841 N PULASKI RD 1 CN,60641
49913,30,1822533,"HOMEWISE REMODELERS, INC.",2841 N PULASKI RD 1 CN,60641
432359,27,2631240,OE AUTO REPAIR INC.,3319-3325 W CHICAGO AVE 1ST,60651
393385,43,2355304,DOUBLE A FITNESS LINCOLN PARK LLC,2058 N HALSTED ST,60614
331111,42,2496653,RED SKY TECHNOLOGIES INC.,333 N MICHIGAN AVE 16,60601
300266,1,1677398,ANTONIOS ADAMOPOULOS,1057 N CALIFORNIA AVE,60622
394138,30,2786200,"UNITED CHICAGO BUILDERS, LLC",3238 N KILBOURN AVE 2 2,60641
255886,1,1303637,"FINDABLES WICKER PARK, INC",1472 N MILWAUKEE AVE,60622
471283,28,2762601,"Stout Equity Group, LLC",4510 W MADISON ST,60624
3986,27,8014,"GOOSE ISLAND SHRIMP HOUSE, INC.",1013 W DIVISION ST,60642
409086,12,2484224,V.H. EXPRESS LLC,2147 S CALIFORNIA AVE 1,60608
432497,27,2631434,"ORBITAL TRANSPORTS, INC.",965 W CHICAGO AVE,60642
357738,25,2064927,JKN SALON INC.,2145 S CHINA PL 1ST A,60616
372123,32,2447062,LoCo Food LLC,2951-2957 W DIVERSEY AVE 1ST,60647
303110,39,2195960,"ALPHA HOME HEALTH, INC.",6225 N MILWAUKEE AVE 1ST,60646
337882,45,1937189,GEORGE & S HAIR SALON INC.,5781 N MILWAUKEE AVE 1ST,60646
372123,32,2447063,LoCo Food LLC,2951-2957 W DIVERSEY AVE 1ST,60647
376605,47,2304566,"ARTESAN TRAVEL CONSULTANTS, INC.",1322 W WINNEMAC AVE 1ST,60640
376782,26,2196783,ELIASER RECENDEZ,3802 W NORTH AVE 1ST,60647
432550,28,2631609,Praxis Group LLC,1440 W TAYLOR ST  575,60607
352086,39,2027280,"CARE CONNECT HOME HEALTHCARE, INC.",4001 W DEVON AVE 2 208,60646
348154,32,2333358,"THE NICHOLSON SCHOOL, LLC",1700 W CORTLAND ST 1ST & 2ND,60622
375896,49,2189327,REDZ BELIZEAN RESTAURANT LLC,7605 N PAULINA ST 1ST,60626
394077,42,2757514,CORNERSTONE PERMIT COMPANY,225 W HUBBARD ST 5 501,60654
431147,1,2626938,CONRADS-WICKER PARK LLC,1422 N MILWAUKEE AVE 1ST,60622
55216,39,2364330,SAUGANASH COMMUNITY CHURCH,4541 W PETERSON AVE LOWER LEVEL,60646
470428,50,2757719,MANDOZA LLC,2136 W DEVON AVE,60659
432146,42,2630946,LOAN ECOSYSTEM LLC,205 N MICHIGAN AVE  4220,60601
332835,4,2658073,"FAY MANAGEMENT, LLC",425 S FINANCIAL PL 20 2000,60605
359406,43,2079092,"RICCARDO ENOTECA, LLC",2116 N CLARK ST 1ST,60614
432668,42,2631822,"PRIVILEGE UNDERWRITERS, INC.",10 S RIVERSIDE PLZ  1900,60606
471183,42,2757604,"BofA Securities, Inc.",135 S LA SALLE ST 03 - 11,60603
432159,42,2749187,"POLARIS WEALTH ADVISORY GROUP, LLC",415 N LA SALLE DR  603,60654
359406,43,2079091,"RICCARDO ENOTECA, LLC",2116 N CLARK ST 1ST,60614
432533,42,2631487,LINWAR LLC,111 N WABASH AVE  818,60602
471183,42,2757752,"BofA Securities, Inc.",540 W MADISON ST 22 & 28,60661
316203,35,1902989,PUNTA CANA RESTAURANT INC.,2200 N KIMBALL AVE 1 1,60647
376451,35,2196154,"Cars R Us Chicago, Inc.",2326 N PULASKI RD 1,60639
32810,1,35338,"GOLD STAR BAR, INC.",1755 W DIVISION ST 1ST,60622
32810,1,35337,"GOLD STAR BAR, INC.",1755 W DIVISION ST 1ST,60622
357654,46,2780700,"MAP LAB, INC.",4629 N BROADWAY,60640
411009,1,2757343,"BARRY'S BOOTCAMP US, LLC",1455 N MILWAUKEE AVE,60622
392034,21,2348511,"DREAMCHILD DEVELOPMENT CENTER, INC.",1836 W 87TH ST 1ST,60620
296940,26,2781545,JACOB C. HAND,1806 N HARDING AVE,60647
432932,42,2632258,ANANEOSIS LLC,500 N MICHIGAN AVE 6TH 600,60611
332292,2,1910519,"LUMBER LIQUIDATORS, INC.",1606 N THROOP ST,60622
17560,1,51992,BITE INC,1039 N WESTERN AVE 1ST,60622
357649,3,2569689,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",1335 S MICHIGAN AVE GROUND,60605
357649,47,2308912,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",4555 N LINCOLN AVE 1ST,60625
357649,40,2601415,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",5348 N CLARK ST GROUND FLOOR,60640
357649,44,2064739,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",3514 N SOUTHPORT AVE 1ST,60657
357649,44,2308911,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",560 W DIVERSEY PKWY 1ST,60614
357649,42,2496156,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",215 W SUPERIOR ST  1E,60654
357649,42,2341810,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",118 S CLINTON ST 1ST 100,60661
62880,1,2214472,HECTOR HERNANDEZ,707 N ASHLAND AVE,60622
357649,42,2308913,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",338 E OHIO ST 1ST,60611
357649,1,2411623,"DAMEN 4 MANAGEMENT OF ILLINOIS, LLC",1741 W DIVISION ST,60622
22252,1,1647808,BACCI PIZZERIA ON CHICAGO AVE,2343 W CHICAGO AVE,60622
210418,41,1121685,EDGEBROOK RADIOLOGY MANAGEMENT SERVICES INC,5320 W DEVON AVE 1,60646
351660,1,2026456,BANGERS & LACE CHICAGO LLC,1670 W DIVISION ST 1ST,60622
351660,1,2026455,BANGERS & LACE CHICAGO LLC,1670 W DIVISION ST 1ST,60622
29357,2,2215549,NEAR NORTH MONTESSORI SCHOOL,1434 W DIVISION ST,60642
432516,19,2631472,JEWELRY & MORE INC.,10033 S WESTERN AVE 1,60643
336518,26,1927493,"ROOTSTOCK WINE & BEER BAR, LLC",954 N CALIFORNIA AVE 1ST,60622
261212,44,1351957,"TS2, INC.",3365-3369 N CLARK ST 1,60657
305201,1,2207134,"M.B. BUILDERS & DEVELOPERS, INC.",923 N ASHLAND AVE 1,60622
302056,32,2708874,"E.L.K. ENTERPRISES, INC.",1700 W CORTLAND ST  203,60622
394546,42,2363736,"AP 830 N. Milwaukee Property, LLC",640 N LA SALLE DR 2 275,60654
357899,11,2209027,RIVERBEND REAL ESTATE INVESTMENTS LLC,4450 S MORGAN ST 1,60609
376543,28,2699564,A SAFE HAVEN FOUNDATION,2750 W ROOSEVELT RD 1,60608
305208,27,2665165,"TEMPUS REAL ESTATE GROUP, INC.",1234 N HALSTED ST 1 C,60642
301755,2,2207045,DIAMOND PROPERTIES GROUP LLC,1544 N ASHLAND AVE,60622
394547,43,2363737,"Webster Square Condominiums, LLC",2001 N HALSTED ST 3 302,60614
348106,2,2217785,"JL DEVELOPMENT, LLC",1457 N ASHLAND AVE 1ST,60622
357143,1,2208994,"B.P. Development Inc,",2041 W DIVISION ST G,60622
411147,4,2496082,"THE MICHAELS DEVELOPMENT COMPANY I, L.P.",542 S DEARBORN ST 5TH 560,60605
430663,15,2622671,RIGOBERTO  MENDEZ LOPEZ,4233 S ALBANY AVE 1,60632
471387,44,2757873,"PLANET GRANITE CHICAGO, LLC",1115 W ADDISON ST,60613
394285,42,2363130,"Workshop Daniel, Inc.",100 E WALTON ST 1 107,60611
394458,4,2363584,"ESSEX HOTEL MANAGER, LLC",800 S MICHIGAN AVE 1 - 16,60605
432871,33,2684829,"BARK DESIGN, INC.",4330 N CALIFORNIA AVE STOREFRONT,60618
210063,26,1577383,YAUCO FOODS INC.,2744 W DIVISION ST 1,60622
210063,26,1120852,YAUCO FOODS INC.,2744 W DIVISION ST 1,60622
350311,27,2032887,ZULLO'S INC.,1103 W GRAND AVE 1ST,60642
335237,39,1922017,"ALL HELP HEALTH SERVICES, INC",6160 N CICERO AVE 3RD FL 303,60646
350311,27,2114920,ZULLO'S INC.,1103 W GRAND AVE 1ST,60642
350311,27,2017431,ZULLO'S INC.,1103 W GRAND AVE 1ST,60642
311663,1,1770844,SUPER SUBMARINE INC.,1050 N ASHLAND AVE,60622
306210,1,2109217,"CHENIER & THOMPSON, INC.",2728 W ARMITAGE AVE 1,60647
306210,1,2232114,"CHENIER & THOMPSON, INC.",2728 W ARMITAGE AVE 1,60647
306210,1,1742271,"CHENIER & THOMPSON, INC.",2728 W ARMITAGE AVE 1,60647
247424,27,1276493,"TEAMS DESIGN USA, INC",1812 W HUBBARD ST  200,60622
471117,12,2757527,anabel gutierrez,4100 S ASHLAND AVE,60609
8361,27,20547,"BIG CHICAGO, INC.",1543 N KINGSBURY ST 1-2 AND MEZ,60642
47327,27,2583127,"PRODUCTION CRAFT, INC.",1937 W WALNUT ST,60612
62813,27,2785890,TECATITLAN INC.,1538 N CLYBOURN AVE FIRST FLOOR A105,60610
8361,27,20546,"BIG CHICAGO, INC.",1543 N KINGSBURY ST 1-2 AND MEZ,60642
429209,2,2609706,Companion Animal Hospital River North LLC,749 N CLARK ST BSM-2ND,60654
251661,1,1273473,TAAC CORP.,2159 W CHICAGO AVE,60622
251661,1,1273474,TAAC CORP.,2159 W CHICAGO AVE,60622
394195,33,2362911,"LA MICHOACANA PREMIUM DE LA LAWRENCE, LLC",3509 W LAWRENCE AVE 1ST,60625
8361,27,20545,"BIG CHICAGO, INC.",1543 N KINGSBURY ST 1-2 AND MEZ,60642
35907,1,45679,"THE BLUE NOTE, INC.",1565 N MILWAUKEE AVE 1,60622
471535,6,2796685,ENTREES BY L LLC,6951 S PEORIA ST 3 3N,60621
35907,1,45681,"THE BLUE NOTE, INC.",1565 N MILWAUKEE AVE 1,60622
393916,1,2671438,"WILD ONION CHICAGO, LLC",1752 W GRAND AVE,60622
35907,1,45680,"THE BLUE NOTE, INC.",1565 N MILWAUKEE AVE 1,60622
3366,39,2216840,PRECISION PLATING CO INC,4123 W PETERSON AVE,60646
7975,39,2641459,MIDCO INTERNATIONAL INC,4140 W VICTORIA ST 1ST,60646
431974,29,2627647,"B & B STONE COUNTERTOPS, INC.",5617 W GRAND AVE,60639
431528,12,2626682,SI SE PUEDE FABRICATION L.L.C.,1965 W PERSHING RD 5TH 4,60609
24681,2,2423910,HOWE CORPORATION,1650 N ELSTON AVE,60622
48324,2,2341650,CREATIVE WOOD CONCEPTS INC,1680 N ADA ST,60642
20489,27,2355384,"1177 N. ELSTON, INC.",1177 N ELSTON AVE 1,60642
20489,27,2355382,"1177 N. ELSTON, INC.",1177 N ELSTON AVE 1,60642
20489,27,2355383,"1177 N. ELSTON, INC.",1177 N ELSTON AVE 1,60642
20489,27,2355385,"1177 N. ELSTON, INC.",1177 N ELSTON AVE 1,60642
394134,33,2397496,"EXPANDED MENTAL HEALTH SERVICES OF CHICAGO, NFP",4141 N KEDZIE AVE 1ST 2,60618
230047,39,1223276,DANIEL-LILIANA ZAKARIJA,5901 N CICERO AVE,60646
26060,1,1301535,"CASEY & SON, INC.",1444 W CHICAGO AVE,60642
26060,1,9285,"CASEY & SON, INC.",1444 W CHICAGO AVE,60642
47320,27,2506072,"CORR-TECH ASSOCIATES, INC.",1550 W CARROLL AVE 1 106,60607
410677,42,2493058,"Affordable Community Energy Services Company, Inc.",180 N MICHIGAN AVE  2409,60601
349809,26,2442944,"ROSADO ENTERPRISES, LLC",3401 W NORTH AVE 1,60647
261212,44,1351958,"TS2, INC.",3365-3369 N CLARK ST 1,60657
376499,35,2762772,ZING HOW DESIGN INC.,3921-3925 N ELSTON AVE,60618
432079,42,2630729,HERITAGE 300 S WACKER LLC,300 S WACKER DR LOBBY,60606
55815,45,45163,KNIGHTS EDGE LIMITED,5696 N NORTHWEST HWY 1ST,60646
471426,11,2757948,NEVER TOO LATE INC.,2601 S HALSTED ST  1E,60608
65777,27,1592964,SOUND INVESTMENTS AUDIO LIMITED,1438 W KINZIE ST  200,60642
376107,28,2762587,"MIDWEST METAL CASTINGS, INC.",2647-2651 W OGDEN AVE 1 1,60608
62546,2,2041,"""ALSOL, INC.""",1245-1247 N ASHLAND AVE 1ST,60622
373590,42,2163557,CLARK HUBBARD LLC,435-437 N CLARK ST 1,60654
62546,2,1868846,"""ALSOL, INC.""",1245-1247 N ASHLAND AVE 1ST,60622
62546,2,2040,"""ALSOL, INC.""",1245-1247 N ASHLAND AVE 1ST,60622
373590,42,2163555,CLARK HUBBARD LLC,435-437 N CLARK ST 1,60654
430629,42,2621849,"INTERNATIONAL SANDWICH SHOP 2, INC.",1 N FRANKLIN ST 1 180,60606
373590,42,2163556,CLARK HUBBARD LLC,435-437 N CLARK ST 1,60654
373590,42,2163554,CLARK HUBBARD LLC,435-437 N CLARK ST 1,60654
377056,35,2198269,"THE CHICAGO FAUCET SHOPPE, INC.",3863 N ELSTON AVE 1,60618
351763,29,2428841,THE WESTSIDE MEDIA PROJECT,5820 W CHICAGO AVE 1 REAR,60651
209879,2,1120477,WOODEN GALLERY INCORPORATED,1007 N WOLCOTT AVE,60622
376509,42,2196261,"Clark Construction Group Chicago, LLC",216 S JEFFERSON ST 5 502,60661
410960,33,2762807,"REA MOTORS AUTO GROUP, INC.",3022 N ROCKWELL ST 1,60618
258327,42,2458165,"GLOBAL CAPITAL, LTD.",205 W WACKER DR 7TH 730,60606
332386,39,2207919,MARGIE J FABRO,6340 N KEYSTONE AVE 1,60646
432625,31,2631775,LAURA APOLINAR VICTORIA,5049 W BELMONT AVE,60641
271004,48,2698574,RENTITBIZ SOFTWARE CO.,5546 N WINTHROP AVE 3 3,60640
411152,37,2496090,JORGE A. RENDON,4249 W DIVISION ST 1 WEST,60651
470843,12,2757157,JULIO TAPIA,4100 S ASHLAND AVE,60609
470843,35,2797393,JULIO TAPIA,3616 W LAWRENCE AVE 1ST,60625
15026,2,37709,OLD LWIW RESTAURANT INC.,2228 W CHICAGO AVE,60622
409764,42,2488638,"INTOUCH SOLUTIONS, INC.",205 N MICHIGAN AVE 31 3100,60601
406048,38,2464286,NHI T VO,3635 N HARLEM AVE 1ST,60634
261212,44,1646675,"TS2, INC.",3365-3369 N CLARK ST 1,60657
15026,2,37708,OLD LWIW RESTAURANT INC.,2228 W CHICAGO AVE,60622
429637,2,2616623,DO-RITE WTP LLC,835 N MICHIGAN AVE 1 K5533,60611
37603,12,2797395,CESAR'S JEWELRY INC,4100 S ASHLAND AVE OUTDOOR 1050,60609
375828,28,2216213,"ALL STAR KIDS ACADEMY, INC.",1960 W 13TH ST 1ST,60608
428630,17,2608443,"7900 FOOD & FUEL, INC.",7900-7910 S LAFAYETTE AVE 1ST,60620
291898,37,1991667,GLEN TRADING CO.,1450 N CICERO AVE 1 B,60651
431474,29,2626551,"3225 N HARLEM, INC.",3225 N HARLEM AVE 1ST,60634
357540,14,2500872,"Perez~Franco Cremation & Funeral Services, Inc.",3100-3106 W 59TH ST 1ST,60629
293720,45,1649674,"J P FLOORING, INC.",5693 N NORTHWEST HWY,60646
293720,45,2206856,"J P FLOORING, INC.",5693 N NORTHWEST HWY,60646
336261,39,2208002,MCGRATH COMMUNICATIONS INC.,6254 W PETERSON AVE 1ST,60646
43814,27,1618827,NEW LINK CCESS CORP,1229 N NORTH BRANCH ST  101,60622
357804,42,2065113,ZEIT LLC,5 S WABASH AVE 3 305,60603
376537,32,2196315,"SEC BEAUTY, INC.",2112 W ROSCOE ST FIRST,60618
432496,6,2631433,LEOS METROPOLITAN FLORIST LLC,407 E 71ST ST,60619
432374,27,2698828,VITAL PROTEINS LLC,939 W FULTON MARKET   1-3,60607
261233,45,2647233,GEORGIA P LTD,5651-5653 N NORTHWEST HWY 1 AND MEZZ,60646
261233,45,2647234,GEORGIA P LTD,5651-5653 N NORTHWEST HWY 1 AND MEZZ,60646
393853,29,2359491,"ANS AUTO BODY, LLC",1900 N AUSTIN AVE  9EE BOX106,60639
29630,45,22851,ABC BUSINESS FORMS INC,5654 N ELSTON AVE 1ST,60646
36005,1,45898,M G M AUTO INC,521 N ASHLAND AVE 1ST,60622
340503,1,1953757,BOSPHORUS INC.,1942 W DIVISION ST,60622
410052,27,2492092,DION DENNIS,3554 W FRANKLIN BLVD  3D,60624
340503,1,1953758,BOSPHORUS INC.,1942 W DIVISION ST,60622
432888,27,2632184,"STITCH & HEART, LLC",813 W RANDOLPH ST  200,60607
406802,42,2469533,LASALLE STREET RESTAURANT LLC,120 N LA SALLE ST 1,60602
406802,42,2469534,LASALLE STREET RESTAURANT LLC,120 N LA SALLE ST 1,60602
33454,27,37595,CHICAGO FLOOR SYSTEMS CORP,1029 N THROOP ST,60642
409970,38,2488986,WILFREDO GARCIA,7869 W CAHILL TER,60634
357385,17,2216086,"KIDS ACADEMY, LLC",2547 W LITHUANIAN PLAZA CT 1ST,60629
307313,39,2240907,CREATIVO! INC.,5407 W DEVON AVE 1,60646
416826,38,2541750,ONCE UPON A PARTY BANQUET INC.,5911 W MONTROSE AVE 1,60634
357380,47,2064175,Douglas J Birkenheuer,1800 W CORNELIA AVE 1ST 108,60657
328097,26,1892214,"LOPEZ AND COMPANY, CPAS, LTD.",2702 W CHICAGO AVE 1ST,60622
406802,42,2469804,LASALLE STREET RESTAURANT LLC,120 N LA SALLE ST 1,60602
261233,45,2647232,GEORGIA P LTD,5651-5653 N NORTHWEST HWY 1 AND MEZZ,60646
4684,39,10645,STEINER INDUSTRIES,5801 N TRIPP AVE,60646
255945,1,1357264,"649 N. ASHLAND AVE GAS AND MINIMART, LLC.",649 N ASHLAND AVE,60622
255945,1,1304893,"649 N. ASHLAND AVE GAS AND MINIMART, LLC.",649 N ASHLAND AVE,60622
341248,1,1959296,MULBERRY & ME INC.,2019 W DIVISION ST 1ST,60622
323269,45,1869480,"FAMILY CHOICE HOME HEALTH, INC.",5933 N MILWAUKEE AVE 1ST,60646
432151,39,2630952,JOHN'S UPHOLSTERY CHICAGO LLC,6319 N CENTRAL AVE  1,60646
55931,33,2797432,"PREMIERE MUSIC AND FILM SYSTEMS, INC.",3009-3015 W MONTROSE AVE,60618
275475,27,1490003,ZWP ENTERPRISES LTD.,1111 W CHICAGO AVE,60642
432232,4,2631049,"NVA BURNHAM PARK VETERINARY MANAGEMENT, LLC",1025 S STATE ST FIRST,60605
426888,42,2594736,"L STREET COLLABORATIVE, LLC",20 N WACKER DR 12TH,60606
17865,27,53771,"VIPER ROOM, INC.",1332 N HALSTED ST  1ST/M,60622
317397,27,1823130,"NATE BERKUS ENTERTAINMENT, INC.",406 N WOOD ST 1ST,60622
259117,27,1443048,"WOOD ENTERPRISES, INC.",424 N WOOD ST,60622
259117,27,1334497,"WOOD ENTERPRISES, INC.",424 N WOOD ST,60622
432407,44,2631319,"THE BUBBLY TRUCK, LLC",627 W BARRY AVE 3 3C,60657
394126,46,2362751,Michael H Dang,650 W CORNELIA AVE 1,60657
17865,27,53772,"VIPER ROOM, INC.",1332 N HALSTED ST  1ST/M,60622
429451,8,2636549,THE WOODLAWN1 LLC,7857 S WOODLAWN AVE 1ST,60619
429451,8,2615969,THE WOODLAWN1 LLC,7857 S WOODLAWN AVE 1ST,60619
432530,26,2631484,Maria Larkin CX LLC,1518 N KEDZIE AVE 2 2,60651
391688,27,2341499,GARFIELD PRODUCE COMPANY,401 N TRUMBULL AVE 1ST B,60624
45934,27,72835,MASTER GAUGE CO.,1150 W GRAND AVE 1ST,60642
394621,13,2363942,"ROSAS CLEANING SERVICES, INC.",3923 W 58TH PL 1ST,60629
295380,1,1621501,"1424 RESTAURANT, LLC",1424 W CHICAGO AVE,60642
295380,1,1621502,"1424 RESTAURANT, LLC",1424 W CHICAGO AVE,60642
376425,33,2196082,ENBIOXPRESS ILLINOIS LLC,3229 W MONTROSE AVE FIRST,60618
39469,39,2658307,CORPORATE MOTIVATION INC,5340 N LOWELL AVE 2 208,60630
430981,42,2622743,GMI COMPANIES INC,222 W MERCHANDISE MART PLZ 10 1060,60654
28664,45,19078,"SHMONI, INC.",5856 N MILWAUKEE AVE  1,60646
432740,20,2631954,J JORDAN HAIR COMPANY LLC,501 E 61ST ST,60637
426105,49,2589016,NINE POINT EIGHT CORPORATION,6744 N SHERIDAN RD,60626
394504,42,2511541,GRETCHEN GRIESER CONSULTING LLC,540 N STATE ST  3104,60654
432539,40,2631495,PEARL TALLEY,6005 N RIDGE AVE 3,60660
86959,2,45046,A TAVOLA SERVICES CORP,2148 W CHICAGO AVE 1ST,60622
258382,41,1332568,REYNALDO B TOSOC,6241 W TOUHY AVE,60646
376998,28,2437444,INNOVATION PLAYGROUND INC.,1317 W TAYLOR ST 1ST FRONT,60607
432058,32,2630673,CAREFREE FEET L.L.C.,2360 N CLYBOURN AVE 1ST,60614
86959,2,45045,A TAVOLA SERVICES CORP,2148 W CHICAGO AVE 1ST,60622
86959,2,45044,A TAVOLA SERVICES CORP,2148 W CHICAGO AVE 1ST,60622
62474,26,178,IOWA ROCKWELL TAVERN LLC,2600 W IOWA ST 1ST,60622
371182,42,2147539,"JB AT RIVER NORTH, LLC",149-151 W KINZIE ST,60654
23457,45,81067,"CAFE STOA, INC.",5760 N MILWAUKEE AVE 1,60646
352485,1,2333921,"THE DEN THEATRE CHICAGO, LLC",1329 N MILWAUKEE AVE 1ST,60622
352485,1,2333922,"THE DEN THEATRE CHICAGO, LLC",1329 N MILWAUKEE AVE 1ST,60622
394375,36,2363301,"LUXURY AUTO TECH, INC.",5143 W GRAND AVE 1,60639
352485,1,2364346,"THE DEN THEATRE CHICAGO, LLC",1333 N MILWAUKEE AVE 3,60622
294450,2,1619245,1637 NORTH INC.,1637 W NORTH AVE,60622
23457,45,81066,"CAFE STOA, INC.",5760 N MILWAUKEE AVE 1,60646
64623,26,2184510,ELIZABETH M VARELA,2403 W CHICAGO AVE 1ST,60622
294450,2,1619246,1637 NORTH INC.,1637 W NORTH AVE,60622
377092,27,2198338,"LUMIERE CHILDREN'S THERAPY, LLC",811 W EVERGREEN AVE 4TH 404,60642
352485,1,2419027,"THE DEN THEATRE CHICAGO, LLC",1327 N MILWAUKEE AVE SECOND 2,60622
352485,1,2147829,"THE DEN THEATRE CHICAGO, LLC",1333 N MILWAUKEE AVE 2 2,60642
371182,42,2147541,"JB AT RIVER NORTH, LLC",149-151 W KINZIE ST,60654
30582,45,1094326,THE RAZORS EDGE INC,5935 N MILWAUKEE AVE,60646
352485,1,2419029,"THE DEN THEATRE CHICAGO, LLC",1331 N MILWAUKEE AVE 1ST,60622
371182,42,2147540,"JB AT RIVER NORTH, LLC",149-151 W KINZIE ST,60654
54807,39,38896,EL GREG INC,6024 N KEYSTONE AVE 1ST,60646
283663,2,1980085,"SILVER MOON COLLECTIONS, INC.",1721 W NORTH AVE 1 1,60622
267190,27,1403499,COREY D. KAPLAN,1001 W NORTH AVE,60622
89253,33,32536,"SHIMURIMA, INC.",3101 W IRVING PARK RD  A,60618
89253,1,32534,"SHIMURIMA, INC.",1244 N ASHLAND AVE 1ST,60622
89253,32,2246679,"SHIMURIMA, INC.",1651 N WESTERN AVE 1 1,60647
471173,26,2757591,"B & V FURNITURE, INC.",4135-4141 W NORTH AVE 1 1,60639
351706,45,2192992,"AARON EXPRESS, INC.",5550 N ELSTON AVE 2ND,60630
393333,6,2355187,LSD INC.,727 E 87TH ST 1,60619
